filename,word
data/Facebook newsroom/Hard Questions.txt,affected
data/Facebook newsroom/Hard Questions.txt,afford
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,afford
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,affordable
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,affordable
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,affordable
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,affordable
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,affordable
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,affordable
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,affordable
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,affordable
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,afp
data/Facebook newsroom/Hard Questions.txt,aftermath
data/Facebook newsroom/Authenticity Matters.txt,agency
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,agenda
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,agenda
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,agenda
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,agenda
data/Facebook newsroom/Hard Questions.txt,aggregate
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,aggregated
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,aggressively
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,aggressively
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,ago
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,ago
data/Facebook newsroom/Data Abuse Bounty.txt,ago
data/Facebook newsroom/Fact Check Your Call and SMS History.txt,ago
data/Facebook newsroom/Hard Questions.txt,ago
data/Facebook newsroom/Hard Questions.txt,ago
data/Facebook newsroom/Hard Questions.txt,ago
data/Facebook newsroom/Hard Questions.txt,ago
data/Facebook newsroom/Hard Questions.txt,ago
data/Facebook newsroom/Hard Questions.txt,ago
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,ago
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",ago
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,agree
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,agree
data/Facebook newsroom/Fact Check Your Call and SMS History.txt,agree
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,agree
data/Facebook newsroom/Hard Questions.txt,agree
data/Facebook newsroom/Hard Questions.txt,agree
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",agree
data/Facebook newsroom/Hard Questions.txt,agreed
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,agreed
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,agreement
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,ahead
data/Facebook newsroom/Hard Questions.txt,ahead
data/Facebook newsroom/Hard Questions.txt,ahead
data/Facebook newsroom/It’s Time to Make Our Privacy Tools Easier to Find.txt,ahead
data/Facebook newsroom/Hard Questions.txt,ai
data/Facebook newsroom/Hard Questions.txt,ai
data/Facebook newsroom/Hard Questions.txt,ai
data/Facebook newsroom/Hard Questions.txt,ai
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,aim
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,alabama
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,alabama
data/Facebook newsroom/Hard Questions.txt,alabama
data/Facebook newsroom/Hard Questions.txt,alabama
data/Facebook newsroom/Hard Questions.txt,alabama
data/Facebook newsroom/Hard Questions.txt,alabama
data/Facebook newsroom/When Women Lead Everyone Progresses.txt,alameda
data/Facebook newsroom/Cracking Down on Platform Abuse.txt,aleksandr
data/Facebook newsroom/Hard Questions.txt,aleksandr
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,aleksandr
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,aleksandr
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,aleksandr
data/Facebook newsroom/Data Abuse Bounty.txt,alert
data/Facebook newsroom/Authenticity Matters.txt,alex
data/Facebook newsroom/Global Safety Summit.txt,alex
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,alex
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,alex
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,alex
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,alex
data/Facebook newsroom/Hard Questions.txt,alex
data/Facebook newsroom/Making Ads and Pages More Transparent.txt,alex
data/Facebook newsroom/Hard Questions.txt,alexis
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,alfred
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,align
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,allowed
data/Facebook newsroom/Cracking Down on Platform Abuse.txt,allowed
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,allowed
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,allowed
data/Facebook newsroom/Hard Questions.txt,allowed
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,allowed
data/Facebook newsroom/Hard Questions.txt,alluded
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,alongside
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,alto
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,alto
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,alto
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,alto
data/Facebook newsroom/Facebook Community Boost Partners with St. Louis Organizations and Announces Next 8 Cities.txt,alto
data/Facebook newsroom/Hard Questions.txt,altogether
data/Facebook newsroom/Hard Questions.txt,alyssa
data/Facebook newsroom/Global Safety Summit.txt,amaral
"data/Facebook newsroom/With 360 Degree Photos and HD Quality Video, Messenger Gets Even More Visual.txt",amazing
data/Facebook newsroom/Facebook Community Boost Partners with Houston Organizations.txt,america
data/Facebook newsroom/Hard Questions.txt,american
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,americans
data/Facebook newsroom/Global Safety Summit.txt,amika
data/Facebook newsroom/Hard Questions.txt,amount
data/Facebook newsroom/Hard Questions.txt,amount
data/Facebook newsroom/Hard Questions.txt,amount
data/Facebook newsroom/Making Ads and Pages More Transparent.txt,amount
data/Facebook newsroom/Cracking Down on Platform Abuse.txt,amounts
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,analysis
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,analysis
data/Facebook newsroom/Hard Questions.txt,analysis
data/Facebook newsroom/Hard Questions.txt,analysis
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,analytica
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,analytica
data/Facebook newsroom/Cracking Down on Platform Abuse.txt,analytica
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,analytica
data/Facebook newsroom/Hard Questions Update on Cambridge Analytica.txt,analytica
data/Facebook newsroom/Hard Questions Update on Cambridge Analytica.txt,analytica
data/Facebook newsroom/Hard Questions.txt,analytica
data/Facebook newsroom/Hard Questions.txt,analytica
data/Facebook newsroom/Hard Questions.txt,analytica
data/Facebook newsroom/Hard Questions.txt,analytica
data/Facebook newsroom/Hard Questions.txt,analytica
data/Facebook newsroom/Hard Questions.txt,analytica
data/Facebook newsroom/Hard Questions.txt,analytica
data/Facebook newsroom/Hard Questions.txt,analytica
data/Facebook newsroom/Hard Questions.txt,analytica
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,analytica
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,analytica
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,analytica
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,analytica
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,analytica
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,analytica
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,analytica
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,analytica
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,analytica
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,analytica
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,analytica
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,analytics
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,analyze
data/Facebook newsroom/Hard Questions.txt,analyze
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",analyzing
data/Facebook newsroom/Hard Questions.txt,andrew
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,android
data/Facebook newsroom/Fact Check Your Call and SMS History.txt,android
data/Facebook newsroom/Fact Check Your Call and SMS History.txt,android
data/Facebook newsroom/Fact Check Your Call and SMS History.txt,android
data/Facebook newsroom/Fact Check Your Call and SMS History.txt,android
data/Facebook newsroom/Fact Check Your Call and SMS History.txt,android
data/Facebook newsroom/Fact Check Your Call and SMS History.txt,android
data/Facebook newsroom/Introducing Video Chat in Messenger Lite.txt,android
data/Facebook newsroom/Introducing Video Chat in Messenger Lite.txt,android
data/Facebook newsroom/Testing New Tools and Experiences for Creators.txt,android
"data/Facebook newsroom/With 360 Degree Photos and HD Quality Video, Messenger Gets Even More Visual.txt",android
"data/Facebook newsroom/With 360 Degree Photos and HD Quality Video, Messenger Gets Even More Visual.txt",android
data/Facebook newsroom/Hard Questions.txt,anecdotes
data/Facebook newsroom/When Women Lead Everyone Progresses.txt,angel
data/Facebook newsroom/When Women Lead Everyone Progresses.txt,angel
data/Facebook newsroom/When Women Lead Everyone Progresses.txt,angel
data/Facebook newsroom/Global Safety Summit.txt,anja
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,announce
data/Facebook newsroom/Facebook Community Boost Partners with St. Louis Organizations and Announces Next 8 Cities.txt,announce
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,announced
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,announced
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,announced
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,announced
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,announced
data/Facebook newsroom/Facebook Community Boost Partners with St. Louis Organizations and Announces Next 8 Cities.txt,announced
data/Facebook newsroom/Hard Questions Update on Cambridge Analytica.txt,announced
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,announced
